40	142	0	143	0	19	0	0	0	23982
47	563	0	283	262	106	0	2	0	48711
5	45	0	0	0	41	0	0	0	23389
25	86	0	27	36	152	0	0	0	27955
42	216	0	162	0	178	0	1	0	28444
21	340	0	27	0	132	0	0	0	41174
17	38	0	0	0	22	0	0	0	17666
71	152	0	65	0	120	0	1	0	25309
6	70	0	59	0	125	0	0	0	19306
29	50	0	0	0	147	0	0	0	15597
85	19	2	21	0	10	0	0	0	16849
1	111	0	102	0	106	0	0	0	33307
7	228	46	42	13	19	0	1	0	12428
44	76	0	76	0	6	0	0	0	30446
16	5	0	5	0	141	0	0	0	10158
114	19	0	19	0	59	0	0	0	27599
25	15	0	0	0	71	0	0	3.5	30635
14	90	0	60	0	59	0	0	0	27014
22	11	0	11	0	88	0	0	0	9067
25	63	0	0	0	154	0	0	0	17946
9	177	5	172	0	128	0	0	0	21106
432	612	0	57	0	119	0	0	0	6816
27	104	0	13	0	69	0	0	0	19984
17	54	0	0	0	121	0	0	4.5	17448
18	32	0	13	0	67	0	0	0	9831
17	86	0	0	0	52	0	0	0	13188
131	141	0	105	0	1	0	0	0	13381
20	78	0	64	0	27	0	0	0.75	18324
22	412	0	79	0	37	0	0	0	27051
71	99	0	95	0	116	0	0	0	31147
28	16	0	5	0	27	0	0	0	18714
14	6	0	6	5	189	0	0	0	12659
154	97	0	5	0	147	3	0	0	21364
12	50	8	41	0	117	2	0	0.5	9969
38	56	0	60	0	150	0	0	0	15702
3	27	0	0	0	42	0	0	0	37178
1	171	0	62	0	46	0	1	0	31140
35	16	0	0	0	172	0	0	0	25999
31	130	2	80	15	116	0	1	0	22886
35	60	6	54	0	196	0	0	0	11475
39	71	0	71	0	64	0	0	0	16102
45	18	0	18	0	64	0	0	0	18656
11	47	0	8	78	101	0	0	0	24568
4	97	0	41	0	60	0	0	0	20691
14	179	22	55	0	189	0	0	0	33826
51	5	0	3	0	30	0	0	0	15240
45	204	2	50	0	159	1	1	3.33	16481
42	187	7	169	0	133	0	1	0	19431
17	81	0	73	0	18	0	0	0	13170
2	116	0	14	0	90	2	0	0	10122
35	142	7	125	0	30	0	1	0	32276
4	84	49	0	0	34	0	0	1.08	39183
10	152	0	32	0	118	0	0	0	24005
41	62	0	63	0	40	0	0	0	6372
4	76	0	31	0	50	0	1	0	16748
13	27	0	26	0	13	0	0	0	106
11	12	0	0	0	21	0	0	0	33432
48	10	0	9	0	46	0	0	0.17	10869
11	25	0	25	0	6	0	0	5.75	21732
37	498	0	0	0	501	0	0	0	26884
57	21	0	21	0	51	0	0	0	660
41	50	0	16	0	54	0	0	0	18736
17	16	2	9	0	14	0	0	0.25	6806
24	355	0	166	0	190	0	1	0	18565
30	326	0	324	0	20	0	1	0	33418
30	76	0	74	0	20	0	1	0	55264
74	37	0	28	0	69	0	0	0	29000
28	32	0	10	0	40	0	0	3.42	19040
12	124	0	14	0	110	0	0	0	24341
1	25	0	0	0	13	0	0	0	25924
58	4	0	4	0	52	0	0	0	40700
25	14	0	14	0	6	0	0	0	27862
5	36	2	19	0	18	2	0	0	26236
10	30	0	30	0	5	0	0	0	41886
261	32	0	41	0	230	0	0	0	31426
7	89	8	78	0	5	0	0	0	26040
1	20	0	3	0	15	0	0	0	25975
33	25	0	23	0	25	0	0	0	23729
24	5	0	5	0	18	0	0	0	342
121	271	82	191	0	55	0	1	5.17	38541
59	42	0	43	0	26	0	0	0	16291
40	8	0	8	0	34	0	0	0	21464
96	58	0	25	0	135	0	0	0	23940
4	26	0	10	0	15	0	0	0	20644
37	31	1	20	0	48	2	0	0	27699
121	8	0	7	0	118	0	0	0	31569
351	13	0	0	0	364	0	0	0	20565
150	36	0	36	0	133	0	0	0	10037
80	14	0	6	0	50	0	0	0	8466
12	46	0	30	0	23	0	0	0	9894
3	98	0	16	0	46	0	0	0	20286
1	98	0	16	0	46	0	0	0	17564
159	64	4	31	0	33	0	0	0	32735
35	4	4	0	0	31	0	0	0	18953
7	10	0	5	0	5	0	0	1.83	23183
6	4	0	3	0	3	0	0	0	11766
19	19	0	0	0	36	0	0	0	22422
17	160	0	34	8	122	0	0	1.92	23385
119	22	0	0	0	110	0	0	0	12726
63	125	1	96	0	26	0	0	0	13900
10	20	0	20	0	10	0	0	0	28570
21	79	7	52	0	35	0	0	0	21002
21	21	0	21	0	21	0	0	0	5334
10	26	0	0	0	26	0	0	0	38421
4	75	0	20	0	50	0	0	0	47
178	76	2	0	0	287	0	0	0	13585
4	77	0	18	0	57	0	0	3.75	14338
36	6	0	0	0	33	0	0	0	8449
157	569	0	403	26	326	0	1	0	52508
76	90	0	33	0	122	0	1	4.08	16657
52	90	0	90	0	42	0	0	1.75	13960
68	107	0	66	0	109	0	0	0	23979
25	30	0	17	0	33	0	0	0	21505
9	75	0	10	0	62	0	1	0	27615
94	9	0	9	0	83	0	0	0	33319
27	245	0	151	0	74	0	1	0	33797
25	21	0	20	0	23	0	0	0	18190
40	122	10	16	0	75	0	0	0	19496
45	182	13	0	0	162	0	0	0	36043
39	39	0	21	0	52	0	0	4.25	41617
17	25	0	0	0	25	0	0	0	28741
4	51	0	46	0	5	0	0	0	10323
2	522	13	46	0	532	0	0	0	31237
15	40	0	0	0	48	0	0	0	15845
31	3	0	3	0	20	0	0	0	29359
47	107	20	87	18	31	0	1	2.5	31618
50	15	0	0	0	15	0	0	0	11911
14	4	0	10	0	20	0	0	4.33	10165
12	38	0	25	0	13	0	0	2.67	11088
2	42	12	9	0	23	3	0	4.75	11775
6	51	0	0	0	51	0	0	0	15734
87	192	12	106	0	144	2	0	0	33077
26	115	0	87	0	43	0	0	0	20959
33	5	0	3	0	28	0	0	0	24856
58	18	0	0	0	56	0	0	0	31255
13	26	0	0	0	59	0	0	0	23142
7	126	0	103	0	23	0	0	0	23380
35	867	32	453	0	315	0	2	0	35148
120	151	0	93	0	200	0	0	0	39820
2	76	0	0	0	16	0	0	0	12051
20	113	19	39	0	34	2	0	1.42	31885
13	102	0	0	0	42	0	0	0.17	18426
21	228	0	214	0	11	0	2	0	22335
93	15	0	0	0	100	0	0	0	10648
114	34	0	34	15	112	0	0	0	16705
103	7	0	7	5	69	0	0	0	24370
25	65	0	0	0	64	0	0	0	28877
1	58	0	31	0	31	0	0	0	9815
66	2	2	0	0	60	0	0	0	14169
53	47	0	47	0	41	0	0	0.83	22908
16	92	0	91	16	10	0	0	0	17896
9	25	0	0	0	24	0	0	1.08	33582
28	55	12	0	0	57	0	0	0	11885
75	61	0	0	0	59	0	0	0	14385
21	83	0	0	0	70	0	0	0.08	16945
7	88	0	3	0	149	0	0	0	18411
15	142	0	66	0	75	0	0	0	21726
35	73	0	68	38	30	0	0	7.25	28719
2	76	0	25	0	50	0	0	0	26447
8	91	0	25	0	43	0	0	2.92	8361
57	27	0	1	15	88	0	0	0	19663
52	183	25	144	0	50	0	1	0	29115
60	64	0	64	0	60	0	1	0	24307
15	8	0	8	0	15	0	0	0	18010
29	50	0	13	0	65	0	0	0	18815
19	14	0	9	0	12	0	0	0	7200
1	49	0	0	0	49	0	0	0	18284
10	19	0	19	0	8	0	0	0	27219
7	33	2	0	0	40	0	0	0	12616
39	30	20	9	0	23	0	0	0	14827
47	7	2	0	0	30	0	0	0	11895
65	19	0	0	0	79	0	0	0	19585
298	31	0	0	0	322	0	0	0	33181
23	15	0	0	0	15	0	0	0	20272
33	30	0	0	0	49	0	0	0	21265
32	105	0	73	0	60	0	0	0	30162
105	148	0	105	0	141	2	1	0	22261
47	20	0	15	0	55	1	0	3.17	26979
13	24	0	24	0	5	0	0	0	16347
48	21	0	5	0	15	0	0	0	17942
16	36	0	36	0	16	0	0	0	22948
1	23	0	0	0	10	0	0	6.58	13202
2	27	0	0	0	24	0	0	0	16799
32	72	0	60	1	45	0	0	4.17	15898
53	69	0	0	0	129	0	0	0	35177
69	66	0	0	0	122	0	0	0	18811
17	5	0	5	0	28	0	0	0	29141
42	10	0	10	0	38	0	0	0	17888
9	379	3	16	0	350	0	0	1.33	13998
3	248	6	40	0	186	0	0	3.58	22534
28	228	0	222	0	49	0	1	0	10529
17	23	0	23	0	17	0	0	0	21889
28	31	0	9	0	21	0	0	0	31003
59	277	0	67	0	284	0	0	0	31374
1	314	0	209	0	119	0	1	0	35874
1	314	0	209	0	119	0	1	0	22845
22	53	0	38	0	30	0	0	0	13304
87	100	4	39	0	121	0	0	0	31002
10	13	0	0	0	15	0	0	0	19654
53	5	0	5	0	30	0	0	4.83	10327
23	31	0	21	0	32	0	0	0	27727
23	180	0	111	0	90	0	1	3.58	12792
47	27	0	6	0	70	0	0	1	17060
166	84	0	49	51	188	0	1	0	34980
12	40	0	41	0	5	0	0	0	22955
45	13	0	0	0	55	0	0	0	33264
58	89	0	109	0	30	0	0	0	17015
20	164	0	54	0	110	0	0	0	52490
18	53	0	5	0	62	0	0	0.08	16511
13	139	0	127	0	35	0	0	0	36799
4	6	0	3	0	3	0	0	6.58	16342
23	57	0	56	0	10	0	1	0	13783
68	329	7	282	2	103	0	0	6.5	34515
18	113	0	109	0	14	0	1	0	32829
57	66	0	62	0	55	0	0	0	21322
5	76	4	52	0	24	0	0	0	27012
2	7	0	0	0	7	2	0	0	41549
21	5	0	0	0	26	1	0	0	130
119	144	0	26	0	226	0	1	0	29659
40	43	7	35	0	33	0	0	0.17	32134
293	2	0	0	0	294	0	0	0	30303
68	88	0	59	0	96	0	1	0	30434
114	36	0	36	0	105	0	0	0	17947
89	124	27	0	0	111	2	0	0	27035
153	12	0	12	0	147	0	0	0	36268
4	12	0	7	0	5	1	0	0	20548
171	83	0	83	0	129	0	0	0	56662
3	43	11	0	0	31	0	0	0.25	15700
64	41	0	31	0	62	0	0	0	26434
21	65	0	51	0	10	2	0	0	10145
65	17	0	17	0	36	0	0	0	22218
17	90	19	21	0	49	0	0	0.58	23945
28	4	0	4	0	23	0	0	0	17975
39	10	2	8	0	20	0	0	0	24773
2	85	0	54	0	56	0	1	0	28258
41	9	0	3	50	25	0	0	0	16292
1	75	4	48	0	23	0	1	0	12213
3	6	2	0	0	6	0	0	0	37759
14	142	0	121	0	20	0	0	0	19866
11	115	0	0	0	118	0	0	0	20729
56	4	0	0	0	25	2	0	0	15987
54	21	0	21	0	22	0	0	0	22791
6	24	0	0	0	25	0	0	0	15691
30	97	4	63	19	36	0	0	0.92	25039
29	3	0	0	0	35	0	0	0	8975
56	25	0	10	0	60	0	0	0	19741
9	622	95	424	0	90	0	2	0	43981
8	124	0	0	0	125	0	0	0	10711
57	69	0	36	0	78	0	0	0	19699
7	30	0	16	0	15	2	0	0	19979
36	18	0	0	0	32	0	0	0	34149
3	75	48	6	0	21	0	0	0	27938
42	30	0	0	0	29	0	0	4.33	16470
8	129	0	38	0	108	2	1	0	18027
13	189	6	37	0	177	0	0	0	41604
16	12	0	0	0	22	0	0	1	38584
16	26	2	24	0	11	0	0	0	11358
136	139	0	0	0	268	0	0	0	36307
40	50	0	17	0	31	0	0	0	20478
45	163	0	112	164	78	0	1	0	30674
131	57	0	61	0	118	0	1	0	29099
38	46	0	0	0	39	0	0	0	11020
23	53	0	53	0	11	0	0	0	28177
29	29	0	0	0	56	0	0	0	18345
23	651	4	310	0	405	2	0	0	39719
20	21	0	21	0	17	0	0	0	14966
17	43	0	46	0	1	0	1	0.17	15679
10	62	0	30	0	14	0	1	0	41651
2	43	0	46	0	1	0	1	0	11996
286	43	0	43	0	275	0	0	0	17546
74	5	0	0	0	10	0	0	0	10532
30	18	0	18	0	21	0	0	0	14556
1	17	0	0	0	15	0	0	0	27883
38	116	0	0	0	117	0	0	0	26917
66	24	0	0	0	23	0	0	0	20889
50	64	0	34	25	79	0	0	0	24312
5	84	0	0	0	85	0	0	0	27687
57	417	20	175	26	304	0	1	0	27030
6	42	0	23	0	5	0	0	3.17	21998
27	31	0	0	9	54	0	0	0	33071
16	16	0	77	0	4	0	0	0	26392
124	56	0	0	0	169	0	0	0	17907
4	32	0	15	0	18	0	0	0	16489
114	58	0	51	0	119	0	0	0	1719
41	36	2	26	0	35	0	0	1.08	10022
14	28	0	10	0	23	0	0	0	12525
56	39	1	7	0	38	0	0	0.33	18701
6	70	0	59	0	30	0	0	3.92	22249
21	6	0	5	0	20	0	0	0	24697
2	18	0	11	0	10	0	0	0	28069
57	93	30	10	0	65	0	0	3.42	23856
80	32	0	32	0	73	0	0	0	31317
18	45	0	45	0	8	0	1	4.58	22471
15	23	0	23	0	10	0	0	0	16855
23	197	0	65	0	152	0	0	0	30462
28	12	0	12	0	20	0	0	0	4146
49	15	0	15	0	15	0	0	0	37981
34	105	12	88	0	25	0	1	0	14921
7	31	0	0	0	30	0	0	0	25173
5	281	0	189	0	64	0	0	0.08	38996
41	11	0	11	0	10	0	0	0	23146
45	671	0	2	0	687	0	0	4.58	48365
17	160	0	34	0	122	0	0	0	33583
215	25	0	0	0	234	0	0	0	13872
2	48	0	41	0	7	0	0	0	20471
1	33	7	0	0	26	0	0	0	25323
95	132	0	0	0	220	0	0	0	34405
94	132	0	0	0	220	0	0	0	7947
152	226	0	19	0	355	0	0	0.83	20265
16	19	0	10	0	20	0	0	0	30738
31	35	0	0	0	60	0	0	0	20931
167	4	4	0	0	146	0	0	0	22428
128	146	0	30	0	239	0	0	0	1615
2	66	0	23	0	43	0	0	0.25	21989
69	26	0	25	0	66	0	0	0	11538
50	39	0	39	0	15	0	0	0	29970
77	39	0	39	0	51	0	1	0	20775
8	35	0	0	0	26	0	0	0	29426
10	78	0	0	0	79	0	0	0	25389
64	164	0	28	15	170	0	0	0	14434
159	54	2	42	0	165	0	1	0	33114
57	18	0	0	0	57	0	0	0	27573
18	106	0	59	0	55	0	0	0	30857
29	140	0	126	0	40	0	0	0	29987
47	108	0	104	0	40	0	0	0	21463
24	823	10	660	157	144	0	2	0	36875
196	47	0	0	0	226	0	0	0	31120
82	72	0	0	0	69	0	0	0	20871
67	46	0	25	0	61	0	0	0	36243
24	15	0	15	0	16	0	0	0.08	26132
11	54	0	6	8	54	2	0	1.08	21123
75	2	0	0	0	68	0	0	0	20843
41	6	0	6	0	19	0	0	0	20149
59	37	0	37	15	53	0	0	0	25719
27	5	0	5	0	18	0	0	0	24219
26	47	0	0	0	29	0	0	0	11902
19	24	2	10	0	18	0	0	0	20363
108	215	0	0	0	296	0	0	0	41874
73	31	0	0	0	77	0	0	0	23822
171	12	5	0	0	12	0	0	0	28457
190	384	2	10	0	487	0	0	0	32333
61	115	0	84	0	89	0	0	0	22791
16	78	69	6	0	5	0	0	0	18996
