8.24	11.57	25	0.85	11.64	3.25	20.19	40	7	46.39	131.33	6.05	3.32	11.06	19.44	81.43	30.93	50.84	13.7	2.1	0.52	16479	56.09	33.6	55.99	25.79	35.92	6.64
9.8	8.42	19.8	1.02	8.88	2.51	21.27	45	9.5	100	97.24	10.41	5.11	10.17	19.89	73.04	24.03	51.28	9.43	1.33	0.56	14807	55.48	32.8	48.63	14.44	55.62	4.37
8.74	6.21	13.9	1.65	7.18	3.27	16.53	48.9	10.3	104.42	158.04	8.57	3.82	10.24	35.61	94.87	26.82	53.9	11.54	1.52	0.92	16224	58.09	36.9	46.55	16.25	44.04	4.4
8.64	10.04	23.2	1.32	10.49	2.16	23.15	43.8	9.5	58.77	137.36	7.78	4.04	4.77	14.51	70.98	25.44	51.8	13.33	1.36	0.14	13906	54.76	21.9	42.9	0	45.9	2.08
9.78	6.99	25.2	2.89	8.18	2.99	20.06	43.4	9.4	88.89	125.2	7.98	4.06	5.49	18.96	81.04	25.85	58.18	22.67	4.19	0.3	14368	51	48	62.16	0	37.11	6.64
6.53	10.94	28.3	1.1	10.87	1.86	19.38	45	6.7	23.88	119.05	3.67	1.96	5.32	14.18	78.01	31.98	47.73	10.14	2.06	0.34	14797	57.29	26.3	42.04	0	54.95	5.88
8.34	11.34	25.3	0.83	10.64	1.68	26.28	41.5	7.6	48.48	88.57	6.95	3.94	3.71	17.03	59.79	28.06	44.31	9.13	3.21	0.26	13237	60.95	24.7	24.43	0	54.83	3.35
10.87	5.5	13.3	1.46	5.83	2.32	14.57	45.6	10.3	123.53	175.71	9.45	4.08	11.96	28.32	94.02	24.08	50.96	12.29	1.66	0.39	16121	51.8	37.5	63.2	29.78	46.62	5.19
9.53	6.41	14.9	2.02	7.78	2.26	13.94	51.2	5.7	88.89	194.14	8.2	3.89	14.68	31.74	87.45	29.7	58.35	10	1.41	0.44	18306	61.64	39.8	48.18	7.07	50.97	7.07
9.31	6.69	14	1.57	7.38	1.98	14.57	50.3	5.4	101.99	149.1	8.85	4.17	10.29	29.37	85.08	29.39	57.16	17.56	1.24	0.5	17820	60.61	46.7	51.72	14.88	55.7	7.17
8.33	7	16.1	2.08	8.02	2.45	11.56	52.2	3.1	91.46	166.89	8.94	3.93	13.52	32.59	88.83	28.83	61.26	12.64	2.03	0.57	19667	63.09	62	68.61	26.54	40	5.5
8.4	8.3	16.7	1.58	8.81	2.25	14.41	49.1	6.4	75	130.74	8.23	4.1	9.34	30.83	84.3	31.78	54.68	8.11	1.92	0.48	17750	62.19	44.2	61.34	26.32	52.05	3.71
7.04	7.59	19	2.26	8.65	3.76	11.87	51.7	4.8	73.95	103.38	7.12	3.2	7.74	27.84	93.79	32.71	63.13	19.35	1.12	1.35	20074	66.72	49.7	50.13	18.86	45.18	8.37
6.97	8.51	17	2.17	8.73	2.95	13.86	50.6	5.6	68.1	165.22	6.97	3.34	11.06	25.68	89.13	30.96	58.82	9.08	1.28	0.64	18425	64.58	30.3	42.65	11.93	45.07	5.86
7.44	7.19	15.3	1.38	7.43	4.31	11.53	50.9	4.6	88.93	192.45	7.75	3.49	13.72	35.24	92.95	28.65	62.82	16.19	0.9	0.44	21149	64.08	33.5	45.82	14.57	44.19	8.69
8.64	7.9	17.8	2.35	7.68	2.32	13.59	50.7	5.6	111.42	156.05	10.06	4.55	11.03	28.39	84.34	25.15	62.96	12.99	2.25	0.92	19333	60.59	67.2	72.27	53.29	42.27	5.52
7.26	9.67	17.8	1.92	9.24	2.45	15.07	50.7	4	65.46	145.37	6.67	3.16	7.22	27.51	82.7	31.38	54.76	14.2	1.21	0.41	17236	64.54	37.6	38.92	12.23	52.83	6.89
6.9	9.82	16.5	1.53	10.65	2.36	15.73	49.3	5.9	54.43	127.53	6.71	3.36	6.97	28.95	75.74	31.72	52.66	13.23	1.01	0.34	16071	65.29	39.7	42.95	17.67	50.93	5.43
6.28	14.39	33.7	2.56	13.44	2.16	17.5	40.3	6.1	40.26	129.61	7.05	4.07	6.74	14.29	67.78	29.95	49.15	16.47	3.68	0.55	14084	64.32	35.6	37.84	9.96	41.74	4.63
7.45	7.92	19.4	2.39	9.77	3.06	14.55	46.3	8.7	57.17	121.86	6.8	3.24	6.69	25.79	85.2	31.99	53.68	8.89	1.27	0.53	16763	64.24	38.3	57.36	30.15	41.62	5.17
10.76	3.98	12.8	2.21	5.23	1.77	14.39	52.3	6.6	153.87	94.27	9.31	3.79	8.89	17.75	92.39	27.37	64.91	15.13	1.21	0.43	20443	61.58	85.3	80.41	49.95	42.81	1.45
7.46	12.55	30.5	0.9	10.75	2.43	10.69	40.3	10.4	46.88	64.81	6.44	3.41	4.51	13.36	66.28	26.83	50.97	3.95	4.18	0.39	12740	56.82	27.3	11.79	0	43.09	4.79
10.27	5.4	14.9	2.02	6.86	3.75	11.75	49.9	4.8	127.47	147.43	10.32	4.38	18.03	33.21	90.6	26.31	60.46	12.48	1.16	0.46	21345	59.92	32.2	52.27	19.66	41.88	6.49
6.62	15.67	35.8	1.01	13.69	1.37	16.74	36.5	8.5	35.88	105.26	6.33	4.33	3.89	13.57	52.37	30.37	49.31	6.31	2.54	0.32	13854	64.54	25.8	31.09	0	31.96	7.93
7.2	11.7	27.8	1.99	10.28	2.38	15.96	45.8	4.9	54.62	229.77	7.32	4.15	5.65	20.96	74.08	32.18	57.64	7.96	2.87	0.3	15229	61.39	22.2	21.12	0	48.82	4.08
5.86	14.12	28.5	1.02	11.29	2.37	16.55	42.1	6	31.97	145.57	5.16	3.08	5	14.66	69.62	31.26	52.42	10.91	2.6	0.3	13863	60.25	23.2	17.45	0	39.94	5.8
9.77	5.21	13.9	2.49	6.48	2.28	13.94	52.4	6.2	110.7	122.83	9.47	3.91	10.71	24.99	92.2	28.58	62.19	11.02	1.5	0.51	20053	61.11	45.7	65.28	47.11	44.79	4.43
7.06	8.16	21.8	1.86	8.89	2.39	14.97	47.2	4.8	67.02	145.95	6.42	3.11	10.73	27.41	77.87	30.26	60.67	10.43	2.17	0.52	16595	60.91	34.1	39.78	6.09	55.63	3.86
8.12	7.86	15.3	1.46	8.79	2.5	14.26	50.5	3.7	78.47	107.26	6.87	3.19	6.58	31.3	86.11	32.59	54.06	11.34	1.19	0.33	18361	65.83	53.1	63.74	38.26	48.02	6.22
6.98	9.01	19.7	2.65	9.41	3.63	12.75	48.5	4.9	63.19	120.99	7.1	3.49	8.85	25.23	85.33	33.47	55.77	14.62	0.98	1.2	18943	65.12	47.2	60.81	34.26	39.35	5.98
7.07	8.04	24.1	3.42	8.89	8.75	8.82	47.8	6.2	71.27	104.27	7.61	3.56	7.8	21.74	91.59	32.67	66.17	22.14	1.82	2.36	22948	64.43	50.8	63.04	36.07	32.64	7.9
6.62	13.34	26.3	1.82	11.52	1.81	21.13	41.6	10.6	28.89	73.68	4.16	2.59	6.67	10.8	68.97	31.77	50.1	6.52	3.45	0.29	12068	69.1	28.9	19.93	0	44.92	4.33
6.09	14.62	28.7	1.2	12.22	1.97	21.67	37.9	6.3	32.39	118.18	6.58	4.42	6.73	18.24	71.66	32.42	54.29	7.56	1.37	0.43	15383	64.62	31.3	43.9	10.29	42.52	3.86
5.65	12.57	30.9	1.77	10.42	1.41	22.86	46	4.7	37.75	134.97	6	3.5	6.2	14.84	64.58	30	51.31	7.78	1.71	0.32	13452	64.38	27	22.66	7.59	51.85	5.04
7.91	7.49	14.9	1.64	7.88	2.43	14.26	50.7	4.8	87.01	198.02	8.12	3.73	12.88	28.37	85.83	30.5	57.69	10.29	0.99	0.45	17982	63.1	29.6	44.39	13.37	54.02	5.02
7.74	8.68	16	1.96	8.93	1.85	16.08	49.4	5.9	71.57	110.5	7.4	3.46	7.58	29.99	86.53	29.86	52.11	9.77	0.66	0.36	16282	64.68	34	38.91	2.1	61.79	3.96
6.89	14.07	32.4	1.3	11.72	2.08	20.87	38.8	2.3	42.73	182.64	6.58	4.25	5.84	19.82	68.11	30.37	52.54	11.72	1.13	0.29	14200	66.11	26.5	26.15	0	49.79	3.62
8.05	9.18	22.4	2.21	8.61	3.81	14.91	45.9	8.4	82.97	151.65	9.47	4.62	9.41	18.92	81.74	27.22	56.23	11.54	2.06	0.51	16924	59.22	33.9	44.47	19.97	36.97	6.74
7.25	13.34	25.7	1.07	11.11	2.18	10.13	43.2	7.8	37.17	162.2	6.51	3.54	6.02	14.1	64.94	31.88	54.79	8.82	4.14	0.37	14211	63.99	40.8	36.29	9.78	35.4	5.66
5.45	14.51	33.7	1.64	12.44	1	19.59	40.3	5.8	22.34	121.38	3.71	2.42	7.14	11.45	53.08	27.63	52.2	8.8	1.06	0.21	14192	62.31	21.8	32.77	0	42.57	2.83
9.1	8.72	23.2	0.9	8.23	1.58	21.86	46.7	3.6	77.19	169.05	9.43	5.15	9.29	14.25	62.49	25.12	58.96	6.44	1.06	0.1	15555	60.08	16.9	24.57	0	54.71	4.57
8.83	9.02	16.7	1.87	8.99	2.32	15.91	49.9	4.9	69.51	195.99	8.67	4.25	11.55	32.12	85.85	31	54.85	11.38	0.94	0.37	17499	62.04	33.5	50.58	19.97	52.4	5.26
6.21	15.53	27.8	0.48	11.71	1.66	16.09	40.3	7.4	51.28	111.36	7.96	4.6	3.43	13.71	52.96	31.3	55.08	10.42	5.38	0.36	14795	62.37	24.1	4.95	0	36.59	6.06
7.85	8.6	13.9	1.83	8.02	2.43	13.26	49.7	4.8	76.09	110.08	6.75	3.21	10.28	29.47	89.1	28.35	58.33	11.5	1.62	0.17	17931	63.36	41	58.32	13.86	45.71	4.83
8.23	8.36	16.2	1.93	8.86	3.15	14.02	46.2	7	65.71	125.89	8.13	3.94	8.45	24.74	86.25	31.86	52.97	9.69	0.85	0.91	17226	64.08	35.3	59.82	31.28	51.35	5.04
8.09	7.91	19.5	2.07	8.98	1.98	15.19	49.7	5.7	81.13	119.77	8.59	4.15	11.11	28.94	76.4	30.58	53.31	10.46	0.57	0.36	15336	63.19	34	43.79	7.31	58.04	5.87
9.49	6.65	12.4	1.45	7.28	2.57	14.32	50.6	4.8	107.22	135.48	8.64	3.9	6.6	27.82	81.35	28.53	56.92	10.82	1.15	0.47	17445	62.27	35.2	44.7	6.58	58.02	5.81
9.2	5.3	16.8	1.96	6.9	3.32	12.47	48.2	6.8	106.69	103.7	8.44	3.67	7.8	21.8	90.24	28.85	63.73	15.83	1.21	1.08	22105	63.4	46.1	56.81	28.2	34.62	6.13
7.32	6.58	15.4	2.28	7.5	1.98	15.24	51.3	4.7	79.28	134.93	7.56	3.36	8.42	25.38	87.83	28.82	59.75	12.66	1.24	0.28	17876	63.63	35.5	46.84	19.68	52.77	4.98
7.57	9.65	25.6	1.9	9.16	2.38	13.93	46.3	6.9	66.67	155.04	8.47	4.34	8.36	19.09	71.5	28.83	56.78	10.52	2.82	0.35	15862	60.61	28.5	27.94	10.09	42.58	8.38
6.46	11.43	26.5	1.78	10.7	2.12	16.87	43.6	6.7	51.72	155.73	7.26	3.92	9.03	14.76	76.48	30.19	54.61	8.18	6.17	0.51	13787	64.73	31.9	25.26	0	36.33	5.35
7.8	7.09	14.4	1.85	7.98	2.07	13.94	53.2	3.3	85.45	155.09	8.25	3.7	12.23	30.51	90.03	29.39	58.94	16.41	1	0.5	17764	64.87	50.1	55.37	22.11	55.9	1.85
7.18	8.34	17	2.65	8.7	2.27	13.36	49.4	5.8	66.46	114.76	6.69	3.13	9.12	26.54	83.8	30.24	61.13	12.61	1.08	0.47	18540	63.09	38.3	53.48	24.28	48.44	5.25
6.74	8.3	19.8	2.58	8.94	4.15	12.62	48.8	5.9	65.7	114.46	6.72	3.16	8.38	27.8	88.69	32.77	62.93	15.81	1.33	1.4	19098	64.42	40.2	51.39	20.85	38.68	6.68
6.79	11.65	34.8	2.44	10.16	2.48	19.96	44.9	5.8	59.2	168.13	8.15	4.57	4.62	19.9	68.93	31.5	55.04	9.98	2.8	0.45	14628	61.93	28.5	22.02	0	47.19	7.63
6.7	16.41	33.5	1.36	11.29	1.81	23.46	36.2	7.2	29.84	160.68	5.4	3.1	5.33	11.7	52.87	29.06	51.29	6.48	1.53	0.22	13579	57.68	14.9	16.47	0	51.92	3.39
6.42	18.66	34.9	1.03	14.32	1.59	22.66	35.3	7.8	23.5	78.65	4.62	3.14	5.18	11.62	44.23	29.24	46.04	9.62	1.92	0.44	11844	59.24	19.3	15.57	0	47.51	2.88
6.23	13.84	33.7	1.64	12.31	1.47	15.45	38.2	10.7	29.13	108.88	5.03	2.9	6.78	9.9	47.64	26.67	48.12	9.98	2.39	0.43	13628	55.8	27.7	40.52	4.96	47.45	7.44
5.46	16.75	36.3	1.31	13.18	1.71	15.31	37.5	6.5	27.21	150.82	4.86	3.07	5.65	11.98	56.37	31.35	47.74	7.32	3.61	0.25	15304	60.23	29.7	31.41	0	39.72	7.49
2.18	15.06	40.9	1.14	16.86	0.46	19.48	37.6	9.1	16.67	153.13	4.1	3.12	3.09	17.7	43.62	31.53	48.2	4.55	1.8	0.47	12904	68.37	15.2	14.38	0	28.21	4.77
6.56	13.52	27.4	1.84	11.43	4.43	14.37	40	8.1	37.77	224.3	5.79	3.12	12.67	14.97	73.95	32.22	47.92	7.77	1.88	0.56	16630	60.17	32.2	47.9	17.57	38.27	6.25
6.85	11.63	21.8	1.92	10.02	3.2	11.77	44.3	5.8	43.16	116.71	5.84	2.96	8.96	24.87	72.76	32.47	53.64	16	1.32	0.63	17654	62.31	30.8	43.41	10.78	40.31	7.39
7.13	12.64	30.1	1.28	12.08	2.81	19.18	42.1	6.3	44.32	129.69	7.24	4.21	0.97	15.88	61.88	32.85	55.35	19.25	1.56	0.56	17076	62.53	27.8	29.8	12	45.35	7.24
7.36	8.83	18.4	1.71	8.95	3.41	11.92	46.6	4.6	73.22	154.28	7.66	3.63	11.51	24.68	85.57	31.23	60.94	13.39	2.67	0.71	21883	62.34	62.4	67.98	39.38	38.65	6.37
8.2	9.64	22.2	1.87	9.33	3.06	12.99	44.6	5.4	56.86	181.94	7.56	3.75	11.37	24.6	84.21	29.48	52.86	11.49	1.08	0.71	19427	60	33.3	54.61	27.57	35.14	7.41
6.39	15.74	43.1	0.46	12.04	1.84	22.58	35.7	13.2	26.87	122.58	5.56	3.3	9.33	21.03	65.48	27.22	48.8	7.09	1.57	0	14435	51.67	25.5	28	0	43.3	9.55
5.1	16.98	33.3	1.19	14.83	1.42	12.26	36.7	6.1	23.57	110.49	4.73	3.42	3.28	15.07	46.81	37.79	51.67	8.08	2.68	0.23	14152	67.27	23.7	18.45	0	35.24	6.18
8.03	8.15	18.8	1.67	7.52	3.41	11.31	48	3.7	85.79	146.65	8.24	3.88	14.52	30.42	85.65	28.64	59.46	14.03	0.72	0.24	20567	61.72	32.1	44.34	13.67	45.45	7.91
6.92	9.95	21.6	1.91	10.03	4.72	11.36	43.5	5.7	55.26	139.22	6.8	3.47	11.13	20.72	82.75	33.94	52.43	12.14	1.2	0.99	19172	63.32	39.1	57.7	31.22	34	6.18
7.42	10.97	19	1.42	9.59	2.6	15.27	45.8	5.8	47.44	126	6.06	3.09	12.95	25.13	67.76	29.86	58.19	14.27	1.34	0.39	18040	61.47	40.6	51.47	22.99	40.98	6.75
8.3	8.26	17.9	1.43	8.41	2	14.55	48.7	3.9	77.08	95.18	8.15	3.88	15.18	23.7	79.84	32.63	59.62	15.18	0.97	0.37	19395	62.99	51.7	53.45	23.57	42.12	4.05
6.87	10.18	24.4	1.69	9.7	2.44	12.19	45	5.6	45.3	127.45	5.98	3.04	11.22	15.12	80.85	33.02	58.6	10.22	2.05	0.86	19897	61.21	41.1	46.13	11.17	39.17	5.36
7.42	9.52	20.9	1.98	9.68	2.86	11.81	46.7	5	67.27	204.75	8.19	4.06	10.59	22.3	83.27	31.52	60.44	19.04	1.62	1.16	20303	63.66	54.2	46	5.34	34.22	9.15
8.79	7.42	19.8	1.91	7.18	3.46	13.11	46.5	5.1	80.56	166.89	9.73	4.69	12.03	26.68	80.13	26.52	58.27	13.17	1.07	0.2	18146	61.2	32.2	41.02	0	46.99	8.6
8.23	8.79	20.2	1.33	8.83	2.64	15.04	45.4	4.5	53.24	200.95	6.57	3.2	12.63	17.76	79.62	29.86	57.21	13.06	2.12	0.24	18570	60.41	32.2	45.91	17.14	46.76	7.36
7.63	10.51	24.4	2.12	10.47	1.67	15.23	45.1	7.3	45.61	146.35	6.93	3.74	4.76	25.65	70.89	31.16	55.01	7.87	0.64	0.12	15570	64.88	23.2	40.79	11.7	53.93	2.27
5.24	14.43	43.4	1.29	15.38	1.7	6.84	33.5	10	22.34	79.86	4.77	3.33	4.83	13.18	52.71	28.59	43.57	9.33	3.47	0.34	15024	58.95	18.7	13.5	0	41.73	5.04
7.7	8.53	18.5	2.01	8.35	3.84	12.41	48	4.4	64.48	137.58	6.69	3.16	10.71	27.72	89.25	28.03	59.58	12.94	2.02	0.34	19706	61.89	28.2	36.9	11.69	47.12	7.28
6.23	14.73	31.9	1.3	12.98	1.48	15.53	41	3.8	30.23	185.07	4.8	3.33	4.3	21.69	55.05	33.31	55.26	10	1.05	0.19	14445	62.6	23.3	17.44	0	45.07	5.71
8.34	9.63	19.4	1.62	9.55	3.73	13.27	46	5.2	58.56	119.06	7.21	3.54	13.05	21.89	78.09	29.41	54.64	13.75	1.47	0.41	19667	60.86	33.4	49.23	22.22	39.9	7.04
5.15	16.41	39	0.84	14.29	1.47	18.03	37.3	6.2	49.25	89.92	7.08	4.87	7.4	17.88	47.07	31.4	55.34	17.39	1.54	0.26	17430	58.37	25.7	33	0	40.97	6.57
6.49	8.98	25.2	3.03	9.69	9.4	8.55	46.2	5.6	56.84	105.42	6.42	3.11	8.84	19	87.86	32.34	62.22	20.14	1.48	2.42	24095	63.88	50.4	63.48	38.66	28.23	7.83
6.95	13.96	31.7	1.36	11.31	1.85	14.72	41.5	4.6	23.68	114.66	4.09	2.67	5.87	14.43	45.97	32.08	56.34	6.67	2.79	0.41	12239	62.06	20.4	11.67	0	39.53	4.38
8.21	13.68	22.7	1.6	12.14	2.12	16.15	40.5	8.1	51.52	108.8	7.56	4.34	1.95	30.14	56.38	32.22	53.97	12.82	1.53	0.4	17043	65.11	33.6	41.75	0	51.94	6.84
6.51	11.84	21.2	1.35	11.87	2.53	12.29	42.1	5.6	36.59	130.69	6.14	3.32	3.21	27.3	66.86	29.98	52.16	17.54	0.64	0.55	16651	60.72	25.8	29.93	0	50	7.15
7.41	8.84	21.1	2.19	8.72	3.89	10.83	48	4.2	82.95	153.91	8.5	3.93	13.46	27.5	85.37	30.35	59.79	19	1.31	0.76	22284	58.19	57.2	57.62	18.44	45.72	7.47
6.57	10.29	25.7	2.72	11.09	4.28	11.13	45.1	5.4	49.7	193.52	6.34	3.35	9.82	19.51	84.02	34.88	56.26	9.94	9.8	0.45	18213	67.84	38.5	38.05	18.34	24.39	7.47
7.28	10.63	20.8	1.34	9.35	2.95	11.99	43.5	5.4	65.36	133.13	8.18	4.22	8.86	27.13	79.15	30.43	52.59	13.96	0.69	0.48	17547	61.31	28	40.09	19.82	35.65	5.47
7.29	13.06	22.3	1.09	11.14	2.3	14.34	43.1	5	42.68	144.54	6.21	3.46	9.31	30.85	74.52	31.17	57.55	10.81	0.93	0.32	17001	62.82	26.6	30.94	8.38	46.59	5.91
7.27	11.42	24.8	1.8	9.29	1.39	27.49	41.6	7.1	44.58	147.06	6.74	3.71	9.5	12.4	60.06	28.69	53.93	11.11	1.8	0.44	17719	61.09	58.5	72.36	50.51	29.29	4.95
8.22	11.63	19.7	1.3	9.92	2.54	13.82	45.1	4.9	63.07	143.46	8.89	4.58	12.53	27.69	78.06	29.81	53.88	13.09	0.96	0.46	16544	59	30.1	50.6	13.71	44.62	3.48
7.84	8.29	15.6	1.47	9.11	2.83	11.34	48.4	4.4	79.2	146.61	7.97	3.74	13.81	27.97	89.72	29.41	57.22	12.35	0.95	0.44	19887	63.3	30.9	46.35	12.87	44.03	6.35
5.31	15.31	37.3	0.99	12.05	0.38	13.3	37.3	5.5	43.75	123.58	7.08	4.91	3.68	15.89	50.67	28.66	50.95	9.04	1.97	0.08	14559	61.94	19	35.6	0	36	4.56
5.26	16.51	37.8	1.71	13.18	1.54	13.27	40.2	5.9	29.69	138.03	5.55	3.6	3.05	20.06	58.7	35.35	58.65	9.68	1.93	0.31	14564	63.69	28.8	16.26	0	49.8	8.22
6.33	16.87	39.2	1.21	12.46	1.38	10.59	35	12.2	24.18	105.05	4.69	3.17	5.75	7.47	41.38	23.19	42.04	8.33	1.92	0.19	13359	53.29	24.1	33.95	0	43.07	1.59
10.02	5.82	17.2	1.88	6.29	2.32	11.77	50.3	5	114.63	162.77	9.73	4.31	19.31	25.66	86.61	25.01	61.46	14.93	0.85	0.21	18768	58.99	47.6	64.58	17.25	45.19	5.8
7.95	9.59	21.7	2.02	9.24	3.97	11.8	45.9	5.6	83.26	189.44	9.38	4.49	8.76	25.23	83.8	29.19	57.49	14.58	0.9	0.55	18517	61.27	31.5	27.62	2.54	39.7	9.28
8.77	8.81	18.1	1.46	9.69	3.47	12.39	45.8	5.1	66.67	194.74	8.53	4.15	14.3	28.19	75.25	27.81	58.3	15.82	0.69	0.29	16925	61.51	31.1	58.99	21.27	41.71	8.33
4.86	22.51	41.1	1.07	13.63	1.31	24.39	30.3	4.3	20	80	4.74	3.92	6.8	7.81	38.54	31.16	55.81	10.85	1.66	0.12	13264	55.57	15.3	17.05	0	36.92	0.79
6.41	12.92	27.1	1.45	10.65	2.85	15.4	43.9	4.8	29.7	174.4	4.82	2.6	6.53	15.48	57.68	30.89	55.47	8.33	1.49	0.24	18319	62.89	28.2	30.77	9.23	52.53	4.2
5.93	17.73	37.3	0.72	13.34	0.84	19.06	36.5	3.9	19.47	107.55	3.75	2.58	2.02	14.74	46.46	31.32	46.86	7.08	1.53	0.2	13478	63.52	16.2	19.56	0	42.55	3.7
6.06	13.94	21	1.31	12.62	3.28	9.74	41.9	4.9	38.33	106.15	6.94	3.8	6.23	30.88	64.88	30.14	52.53	11.76	0.95	0.45	17155	64.03	30.9	30.75	0	50	8.28
6.04	14.45	25.6	0.95	10.72	0.91	16.32	40.2	4.2	31.07	161.4	5.61	3.41	9.57	20.03	77.17	32.21	52.08	12.35	1.16	0.47	16754	62.27	24.1	42.79	29.69	36.43	9.33
7.99	8.1	21.6	1.88	8.43	1.09	13.96	44.4	6.4	66.67	105.6	7.3	3.42	11.72	16.71	72.51	31.17	55.28	11.55	1.51	0.22	16754	59.79	33.9	50.36	25.6	45.33	6.14
6.49	9.84	18.3	1.43	9.46	0.88	8.94	46.3	7	55.26	78.13	6.69	3.45	4.1	21.31	61.2	29.23	55.87	5.56	0.86	0	14987	57.98	12.2	8.59	0	57.58	6.79
5.53	13.09	30	1.45	10.17	0.69	14.12	39.5	7.6	35.1	146.53	5.12	3.18	4.65	10.06	57.74	27.95	52.4	10	1.42	0.55	14213	64.28	24.8	34.85	0	38.58	5.37
5.09	16.24	34.3	1.34	11.97	0.48	11.99	37.7	7.5	31.08	200	5.95	3.85	8.79	15.14	60.63	31.19	50.14	11.11	2.51	0.62	16438	56.92	28	30.35	12.73	33.86	6.35
7.09	11.53	24.5	1.63	8.81	1.1	11.03	41.1	7.2	35.01	197.95	6	3.1	9.35	13.56	77.8	31.77	49.81	8.63	0.96	0.2	17108	58.55	29.2	54.93	27.96	38.16	5.34
9.36	6.8	18.5	1.83	7.19	0.85	11.42	45	6	78.89	103.73	8.77	3.88	14.13	20.64	82.61	29.52	54.95	13.27	1.17	0.2	19227	57.26	28.3	46.07	25.65	44.44	6.12
5.16	8.62	29.5	1.47	10.51	0.54	10.33	44.7	8.1	52.75	149.48	7.37	3.76	5.84	12.22	73.24	29.86	62.76	9.72	1.01	0.14	17442	63.96	50.8	54.22	4.62	51.5	5.26
4.08	19.44	33.1	1.25	10.66	2.94	5.43	35.1	9.8	18.75	205.88	3.13	2.04	2.7	13.51	81.76	36.99	47.65	0	0.63	0	13035	63.32	11.6	0	0	31.58	2.78
6.58	10.51	23.4	1.19	9.99	0.96	11.88	42.4	6.7	56.44	134.73	6.89	3.48	8.21	17.48	79.77	31.52	53.5	10.56	1.03	0.38	17183	60.17	37.6	61.92	34.85	38.6	3.41
7.3	9.33	22.5	1.42	8.33	0.87	11.05	45.3	6.3	56.41	219.41	7.09	3.5	12.78	10.26	75.21	31.15	54.21	13.64	1.34	0.42	16356	59.73	31.4	43	14.67	36.27	6.34
7.01	9.81	23.9	1.7	9.13	1.25	10.43	42.2	6.1	52.25	170.32	7.04	3.67	9.46	7.91	70.43	30.85	52.64	11.61	2.2	0.14	16626	59.32	23.9	34	5.32	45.73	8.57
6.96	9.7	22.3	1.41	9.65	1.21	9.83	42.6	7.9	53.46	129.97	7.24	3.53	7.33	12.04	81.7	31.7	53.29	13.25	1.1	0.89	18748	60.42	35.3	50.72	23.54	38.03	5.56
7.41	10.65	22.7	1.74	11.2	2.49	14.58	42.8	5.8	39.13	133.7	5.54	2.75	9.59	23.86	78.51	32.77	52.67	13.49	1.56	0.31	18280	60.55	25.2	36.3	0	36.01	4.37
2.52	27.76	52.2	0.95	14.2	0.7	9.58	34.1	11.1	0	114.29	0	0	17.03	4.4	30.77	30.28	45.43	5.88	2.21	0	16133	49.84	14.2	0	0	8	3.85
3.62	14.74	37.4	0.93	11.54	1.09	13.28	33.4	7.6	21.28	122.52	2.81	2.08	9.4	10.28	40.78	28.73	50.21	12.75	2.7	0.08	14934	57.62	20.4	8.26	0	33.33	3.68
5.36	14.88	33.3	0.98	11.38	0.8	9.18	35	11.3	40.54	134.55	5.47	3.91	7.89	9.92	48.09	28.34	47.7	5.95	1.75	0	14619	55.36	14.2	7.69	0	36.11	3.05
6.47	8.97	21.1	1.85	10.15	1.27	9.76	45.4	6.4	54.6	115.16	6.62	3.29	7.18	14.24	74.96	32.18	59.5	13.13	1.21	0.33	18068	60.83	35.5	57.35	35.87	46.4	5.67
4.82	18.14	38.4	0.64	12.94	0.57	36.38	34.9	9.2	14.6	68.21	2.87	2.24	3.37	8.29	39.69	27.99	43.12	11.76	1.85	0.17	12314	55.5	22.3	34.1	16.96	39.81	3.72
3.85	20.52	42.4	1.2	13.12	0.43	10.22	32.6	10	12.5	61.44	2.37	2.09	2.74	6.1	33.39	22.32	36.26	16.67	1.72	0.19	13253	49.72	14.1	20.37	0	27.37	5.35
6.77	8.83	22.2	1.63	9.39	1.48	10.45	44.2	7.6	62.2	135.75	7.66	3.77	9.16	12.82	78.58	33.76	54.04	15.35	2.17	1.28	19984	61.75	46.8	53.66	24.98	40.6	6.76
7.4	11.2	27.3	2.38	7.88	2.53	14.26	42	2.8	63.46	142.55	7.47	4.06	15.7	27.93	65.29	29.8	56.14	12	2.58	0	15354	59.06	20.9	37.34	25.32	53.76	9.08
7.74	7.4	20.5	1.58	7.19	1.37	10.27	45.5	5.8	88.89	208.86	10.09	4.58	26.95	28.32	81.21	29.17	59.2	13.73	1.65	0.28	18689	57.48	29.8	39.45	0	45	7.96
7.09	11.12	24.3	1.19	9.99	1.14	13.61	42.5	7.7	52.76	157.08	7.2	3.69	13.61	17.05	78.11	30.95	54.67	10.05	1.06	0.16	18080	62.35	24.4	45.51	19	46.26	4.68
6.17	16.28	32.6	1.55	12.79	0.76	16.35	38.2	8.9	47.54	154.94	7.32	4.69	5	17.38	59.61	33.23	50.34	13.42	1.14	0.15	14280	60.33	22.9	37.58	8.77	44.19	6.86
8.12	11.1	27.5	1.68	10.72	0.96	11.9	39.9	8.6	34.95	195.54	5.67	3.05	11.94	15.76	73.11	31.36	48.19	13.28	1.2	0.21	15052	60.45	25.6	39.34	15.79	47.76	6.23
